,open,close,high,low,value,volume,begin,end
253,73.98,70.25,74.0,68.54,12102720631.77,170793854,2008-07-25 00:00:00,2008-07-25 23:59:59
254,70.99,69.64,72.26,69.31,8823333700.51,123980673,2008-07-28 00:00:00,2008-07-28 23:59:59
255,67.64,66.3,68.68,66.01,8756524526.82,130241747,2008-07-29 00:00:00,2008-07-29 23:59:59
256,68.49,70.15,70.17,67.61,9316124429.01,135379848,2008-07-30 00:00:00,2008-07-30 23:59:59
257,70.79,69.09,72.45,68.9,10780688136.45,152683764,2008-07-31 00:00:00,2008-07-31 23:59:59
258,68.06,67.66,69.24,67.15,6530823890.32,95605028,2008-08-01 00:00:00,2008-08-01 23:59:59
259,67.5,63.77,67.89,63.77,6215945888.99,94499414,2008-08-04 00:00:00,2008-08-04 23:59:59
260,63.51,62.17,64.7,61.8,7513851409.18,118765826,2008-08-05 00:00:00,2008-08-05 23:59:59
261,64.0,63.4,64.57,60.0,9678782004.64,153200863,2008-08-06 00:00:00,2008-08-06 23:59:59
262,63.4,64.0,65.12,62.92,6847480422.63,106437922,2008-08-07 00:00:00,2008-08-07 23:59:59
263,63.02,59.75,63.64,59.61,8589509584.67,138980555,2008-08-08 00:00:00,2008-08-08 23:59:59
264,59.51,65.8,65.99,54.53,12685490516.69,209218648,2008-08-11 00:00:00,2008-08-11 23:59:59
265,65.0,67.33,69.73,63.9,13164956655.46,196231826,2008-08-12 00:00:00,2008-08-12 23:59:59
266,66.0,64.7,66.83,64.55,6446615432.78,97999436,2008-08-13 00:00:00,2008-08-13 23:59:59
267,64.51,64.0,66.31,63.83,5690767178.02,87412797,2008-08-14 00:00:00,2008-08-14 23:59:59
268,65.0,65.63,65.92,64.55,5250014634.1,80384391,2008-08-15 00:00:00,2008-08-15 23:59:59
269,66.25,65.5,66.8,65.4,5579657363.88,84486785,2008-08-18 00:00:00,2008-08-18 23:59:59
270,64.11,62.39,64.23,61.9,7064840170.16,112198716,2008-08-19 00:00:00,2008-08-19 23:59:59
271,62.0,62.44,63.87,61.46,5249301921.94,83865817,2008-08-20 00:00:00,2008-08-20 23:59:59
272,62.19,62.63,62.9,60.53,6523573982.37,105544892,2008-08-21 00:00:00,2008-08-21 23:59:59
273,62.7,62.92,64.24,61.47,5773676234.64,91920027,2008-08-22 00:00:00,2008-08-22 23:59:59
274,63.39,59.8,63.42,59.5,4395119890.43,71729142,2008-08-25 00:00:00,2008-08-25 23:59:59
275,58.49,55.71,58.55,51.0,8643546591.5,153390379,2008-08-26 00:00:00,2008-08-26 23:59:59
276,57.01,56.22,57.75,53.83,7999911689.82,145019710,2008-08-27 00:00:00,2008-08-27 23:59:59
277,56.63,59.64,59.88,55.37,8316724511.87,144673984,2008-08-28 00:00:00,2008-08-28 23:59:59
278,58.61,57.4,59.54,56.93,6158139253.86,106688757,2008-08-29 00:00:00,2008-08-29 23:59:59
279,56.31,58.3,58.93,56.15,5221318517.07,89827492,2008-09-01 00:00:00,2008-09-01 23:59:59
280,58.1,61.1,61.25,57.7,7517547705.62,125836950,2008-09-02 00:00:00,2008-09-02 23:59:59
281,60.48,59.29,61.89,58.55,8065623431.14,134449362,2008-09-03 00:00:00,2008-09-03 23:59:59
282,59.25,56.25,60.14,55.07,9662148820.09,166605462,2008-09-04 00:00:00,2008-09-04 23:59:59
283,54.0,54.4,55.37,50.28,10223969361.53,190542021,2008-09-05 00:00:00,2008-09-05 23:59:59
284,57.7,57.08,59.45,56.71,8926974234.11,154186254,2008-09-08 00:00:00,2008-09-08 23:59:59
285,56.2,52.0,57.39,50.95,9555897678.15,173911790,2008-09-09 00:00:00,2008-09-09 23:59:59
286,49.46,49.0,52.95,45.78,15019354630.94,309322611,2008-09-10 00:00:00,2008-09-10 23:59:59
287,48.75,44.89,49.83,44.5,8048361282.92,169371866,2008-09-11 00:00:00,2008-09-11 23:59:59
288,46.93,47.6,49.39,45.12,12367808927.42,260239992,2008-09-12 00:00:00,2008-09-12 23:59:59
289,45.5,45.99,46.15,43.01,8232311359.19,184077259,2008-09-15 00:00:00,2008-09-15 23:59:59
290,42.83,36.0,44.76,31.57,8552216898.2,204393633,2008-09-16 00:00:00,2008-09-16 23:59:59
291,39.0,32.55,39.39,26.31,4755000872.96,139539733,2008-09-17 00:00:00,2008-09-17 23:59:59
292,35.85,43.99,46.14,35.85,5143692687.18,117453668,2008-09-19 00:00:00,2008-09-19 23:59:59
293,46.6,43.3,48.5,43.0,4377862991.02,97470153,2008-09-22 00:00:00,2008-09-22 23:59:59
294,42.0,42.8,43.17,40.75,2483344305.17,59266319,2008-09-23 00:00:00,2008-09-23 23:59:59
295,42.8,45.8,46.75,42.8,4005488108.74,88317088,2008-09-24 00:00:00,2008-09-24 23:59:59
296,45.0,46.35,47.17,44.01,3500728479.88,77334263,2008-09-25 00:00:00,2008-09-25 23:59:59
297,45.8,43.78,45.8,43.07,4729636938.6,107607305,2008-09-26 00:00:00,2008-09-26 23:59:59
298,43.5,40.2,43.74,39.71,5666470154.88,137323858,2008-09-29 00:00:00,2008-09-29 23:59:59
299,37.18,43.69,44.44,37.15,4706023850.59,113559515,2008-09-30 00:00:00,2008-09-30 23:59:59
300,44.89,42.07,44.99,40.85,4626945168.24,108791466,2008-10-01 00:00:00,2008-10-01 23:59:59
301,42.0,41.45,43.9,40.63,4776848574.56,112758569,2008-10-02 00:00:00,2008-10-02 23:59:59
302,40.1,42.1,42.79,39.5,4533389933.09,110620866,2008-10-03 00:00:00,2008-10-03 23:59:59
303,39.12,35.5,39.5,33.05,4547520509.28,127355030,2008-10-06 00:00:00,2008-10-06 23:59:59
304,36.01,36.5,39.81,34.2,5071308318.65,137248943,2008-10-07 00:00:00,2008-10-07 23:59:59
305,33.3,30.0,34.5,29.5,644445148.4,20429817,2008-10-08 00:00:00,2008-10-08 23:59:59
306,33.0,31.54,34.47,30.5,4658473456.15,142610009,2008-10-09 00:00:00,2008-10-09 23:59:59
307,33.51,28.6,34.47,28.3,4153454405.28,132023837,2008-10-13 00:00:00,2008-10-13 23:59:59
308,33.01,34.0,35.46,32.24,6329326049.61,185964323,2008-10-14 00:00:00,2008-10-14 23:59:59
309,34.0,29.35,34.0,28.84,4137692680.07,132922127,2008-10-15 00:00:00,2008-10-15 23:59:59
310,28.02,27.38,30.5,25.11,7367910893.72,266363886,2008-10-16 00:00:00,2008-10-16 23:59:59
311,29.0,26.18,30.51,25.12,7839602002.94,285654013,2008-10-17 00:00:00,2008-10-17 23:59:59
312,28.0,26.51,28.3,23.81,8754024887.76,332716478,2008-10-20 00:00:00,2008-10-20 23:59:59
313,27.56,26.53,27.7,26.01,5803485929.58,216017194,2008-10-21 00:00:00,2008-10-21 23:59:59
314,25.32,25.6,26.19,24.01,6230908654.54,247571898,2008-10-22 00:00:00,2008-10-22 23:59:59
315,24.55,22.67,25.23,22.31,5277351104.66,221569644,2008-10-23 00:00:00,2008-10-23 23:59:59
316,21.66,17.5,21.77,17.05,2117911602.38,109705399,2008-10-24 00:00:00,2008-10-24 23:59:59
317,17.9,18.1,18.7,16.77,4130400761.94,232149994,2008-10-28 00:00:00,2008-10-28 23:59:59
318,19.3,22.15,22.38,18.92,6007103593.28,291420969,2008-10-29 00:00:00,2008-10-29 23:59:59
319,22.67,28.69,28.69,22.67,6579644190.94,249709259,2008-10-30 00:00:00,2008-10-30 23:59:59
320,28.69,27.77,29.0,20.1,3970183137.83,141383272,2008-10-31 00:00:00,2008-10-31 23:59:59
321,28.6,28.39,30.18,27.1,3241593637.15,112592638,2008-11-01 00:00:00,2008-11-01 23:59:59
322,31.5,28.6,34.3,28.6,9304313915.43,301205405,2008-11-05 00:00:00,2008-11-05 23:59:59
323,27.8,26.1,29.14,21.1,5915529415.01,217439097,2008-11-06 00:00:00,2008-11-06 23:59:59
324,25.1,28.8,28.9,25.05,6068093617.55,216664179,2008-11-07 00:00:00,2008-11-07 23:59:59
325,30.6,30.66,32.65,30.31,6747622997.49,211620280,2008-11-10 00:00:00,2008-11-10 23:59:59
326,29.5,27.01,30.15,26.79,4123432562.91,147753385,2008-11-11 00:00:00,2008-11-11 23:59:59
327,24.3,25.23,25.7,21.2,6165627827.68,252894940,2008-11-13 00:00:00,2008-11-13 23:59:59
328,26.82,25.18,28.5,25.11,4826197353.5,184455193,2008-11-14 00:00:00,2008-11-14 23:59:59
329,25.15,23.58,25.15,22.8,4181537745.85,175988040,2008-11-17 00:00:00,2008-11-17 23:59:59
330,22.5,25.53,25.94,21.63,4397670847.9,190541887,2008-11-18 00:00:00,2008-11-18 23:59:59
331,25.2,24.45,25.38,22.91,5701893503.1,237523998,2008-11-19 00:00:00,2008-11-19 23:59:59
332,22.05,24.03,24.12,21.9,7660520935.49,334949867,2008-11-20 00:00:00,2008-11-20 23:59:59
333,24.45,22.74,25.53,22.67,4813469228.95,199553349,2008-11-21 00:00:00,2008-11-21 23:59:59
334,23.98,25.8,25.85,22.85,6926107960.09,286000232,2008-11-24 00:00:00,2008-11-24 23:59:59
335,26.64,24.6,27.33,24.51,7878614565.39,305181392,2008-11-25 00:00:00,2008-11-25 23:59:59
336,24.8,24.04,25.19,23.83,4187135790.95,171717495,2008-11-26 00:00:00,2008-11-26 23:59:59
337,24.9,24.67,25.96,24.35,4498277617.15,179830822,2008-11-27 00:00:00,2008-11-27 23:59:59
338,24.89,23.21,24.89,23.12,3836099150.91,160941520,2008-11-28 00:00:00,2008-11-28 23:59:59
339,23.19,22.0,23.68,21.95,3034156242.23,133927768,2008-12-01 00:00:00,2008-12-01 23:59:59
340,20.8,22.05,22.28,20.5,4486654446.67,207400536,2008-12-02 00:00:00,2008-12-02 23:59:59
341,22.15,21.01,22.2,20.73,3095264596.59,146064261,2008-12-03 00:00:00,2008-12-03 23:59:59
342,21.1,20.44,21.81,20.31,4181777133.67,199148660,2008-12-04 00:00:00,2008-12-04 23:59:59
343,20.1,20.44,21.3,20.01,4284919766.4,208234574,2008-12-05 00:00:00,2008-12-05 23:59:59
344,21.66,21.61,22.11,20.78,4940615951.94,230588221,2008-12-08 00:00:00,2008-12-08 23:59:59
345,21.5,21.02,21.55,20.82,2883896391.93,136483361,2008-12-09 00:00:00,2008-12-09 23:59:59
346,21.17,21.05,21.22,20.85,2052385756.39,97485517,2008-12-10 00:00:00,2008-12-10 23:59:59
347,21.0,22.04,22.19,20.9,4853352355.22,223233601,2008-12-11 00:00:00,2008-12-11 23:59:59
348,21.02,22.07,22.15,20.94,3926466565.12,182736962,2008-12-12 00:00:00,2008-12-12 23:59:59
349,22.65,22.49,23.75,22.37,5118796159.85,221844385,2008-12-15 00:00:00,2008-12-15 23:59:59
350,22.15,22.78,23.24,22.15,3872666076.12,169127324,2008-12-16 00:00:00,2008-12-16 23:59:59
351,23.59,22.33,23.74,22.16,4172804701.22,181494074,2008-12-17 00:00:00,2008-12-17 23:59:59
352,22.28,21.7,22.49,21.11,3138872356.97,143670692,2008-12-18 00:00:00,2008-12-18 23:59:59
353,21.11,22.2,22.25,20.9,3430085339.97,159603268,2008-12-19 00:00:00,2008-12-19 23:59:59
354,22.13,22.81,22.91,21.8,3937037694.18,174867120,2008-12-22 00:00:00,2008-12-22 23:59:59
355,22.5,23.51,23.65,22.3,4519584772.9,194434075,2008-12-23 00:00:00,2008-12-23 23:59:59
356,23.41,23.24,24.0,23.0,2596810208.68,110790873,2008-12-24 00:00:00,2008-12-24 23:59:59
357,23.2,22.95,23.41,22.24,1880686561.35,82534734,2008-12-25 00:00:00,2008-12-25 23:59:59
358,23.14,22.12,23.3,22.06,1415437974.38,62531685,2008-12-26 00:00:00,2008-12-26 23:59:59
359,22.37,22.0,22.55,21.8,1184658744.14,53221080,2008-12-29 00:00:00,2008-12-29 23:59:59
360,22.25,23.0,23.22,21.52,1966713217.02,88898559,2008-12-30 00:00:00,2008-12-30 23:59:59
361,22.93,23.0,23.31,22.41,472079494.31,20694728,2008-12-31 00:00:00,2008-12-31 23:59:59
362,23.4,22.98,23.45,22.9,684728015.47,29607176,2009-01-11 00:00:00,2009-01-11 23:59:59
363,22.91,22.79,23.18,22.72,1472707216.56,64067372,2009-01-12 00:00:00,2009-01-12 23:59:59
364,22.6,22.05,22.69,21.7,2721511405.63,123073348,2009-01-13 00:00:00,2009-01-13 23:59:59
365,22.31,20.6,22.39,20.57,2552381150.92,117545475,2009-01-14 00:00:00,2009-01-14 23:59:59
366,20.33,20.2,21.14,20.11,2620845085.97,127681980,2009-01-15 00:00:00,2009-01-15 23:59:59
367,20.55,19.99,20.69,19.82,1653913184.69,81545053,2009-01-16 00:00:00,2009-01-16 23:59:59
368,20.2,18.46,20.23,18.2,2984503040.61,154365087,2009-01-19 00:00:00,2009-01-19 23:59:59
369,18.3,17.1,18.43,17.05,3491938678.56,198270269,2009-01-20 00:00:00,2009-01-20 23:59:59
370,16.71,17.45,17.74,16.27,3025756906.41,179177809,2009-01-21 00:00:00,2009-01-21 23:59:59
371,18.0,15.65,18.11,15.57,3747072189.5,222607415,2009-01-22 00:00:00,2009-01-22 23:59:59
372,15.8,15.2,16.04,14.15,3673589177.93,245165565,2009-01-23 00:00:00,2009-01-23 23:59:59
373,15.49,17.1,17.17,14.69,6289931432.44,386787061,2009-01-26 00:00:00,2009-01-26 23:59:59
374,17.11,16.26,17.25,16.12,4578857023.26,274829664,2009-01-27 00:00:00,2009-01-27 23:59:59
375,16.59,17.1,17.58,16.11,6463003697.15,384860156,2009-01-28 00:00:00,2009-01-28 23:59:59
376,17.3,16.46,17.36,16.31,4214258203.33,249874624,2009-01-29 00:00:00,2009-01-29 23:59:59
377,16.2,16.44,17.04,16.11,3800659248.05,229621472,2009-01-30 00:00:00,2009-01-30 23:59:59
378,16.27,15.88,16.37,15.35,3255978053.79,206901204,2009-02-02 00:00:00,2009-02-02 23:59:59
379,15.91,15.25,16.09,15.1,2858873344.87,184308067,2009-02-03 00:00:00,2009-02-03 23:59:59
380,15.49,15.27,15.91,15.06,4938820740.67,319523204,2009-02-04 00:00:00,2009-02-04 23:59:59
381,15.05,14.87,15.35,14.82,2776244228.78,184161656,2009-02-05 00:00:00,2009-02-05 23:59:59
382,15.15,15.58,15.67,14.87,3960613337.63,260470082,2009-02-06 00:00:00,2009-02-06 23:59:59
383,15.62,16.78,16.97,15.46,8824589235.7,535298727,2009-02-09 00:00:00,2009-02-09 23:59:59
384,16.78,18.19,18.27,16.38,13141414867.25,757275706,2009-02-10 00:00:00,2009-02-10 23:59:59
385,17.35,18.55,19.45,17.13,15609780212.68,843886706,2009-02-11 00:00:00,2009-02-11 23:59:59
386,18.77,18.5,19.53,18.08,11226766830.35,597745937,2009-02-12 00:00:00,2009-02-12 23:59:59
387,18.98,18.99,19.33,18.42,6277801169.02,331247420,2009-02-13 00:00:00,2009-02-13 23:59:59
388,18.89,17.8,19.1,17.65,5576511453.83,304498393,2009-02-16 00:00:00,2009-02-16 23:59:59
389,17.5,15.3,17.5,15.1,6522304654.22,394827367,2009-02-17 00:00:00,2009-02-17 23:59:59
390,15.31,14.63,15.74,13.5,9740693794.17,671955027,2009-02-18 00:00:00,2009-02-18 23:59:59
391,14.75,15.18,15.64,14.58,6645378248.17,438883285,2009-02-19 00:00:00,2009-02-19 23:59:59
392,14.55,14.4,14.77,14.0,4713680732.01,328021172,2009-02-20 00:00:00,2009-02-20 23:59:59
393,14.0,14.23,14.49,13.88,4318757679.94,304306136,2009-02-24 00:00:00,2009-02-24 23:59:59
394,14.64,14.16,14.99,14.13,4434624305.0,304066387,2009-02-25 00:00:00,2009-02-25 23:59:59
395,14.41,14.69,14.73,14.27,5304934615.57,365202841,2009-02-26 00:00:00,2009-02-26 23:59:59
396,14.62,14.27,14.65,14.04,3438387741.74,239987398,2009-02-27 00:00:00,2009-02-27 23:59:59
397,13.8,14.33,14.58,13.75,4080059558.74,288628878,2009-03-02 00:00:00,2009-03-02 23:59:59
398,14.16,15.03,15.28,14.07,6468658012.42,438728699,2009-03-03 00:00:00,2009-03-03 23:59:59
399,15.3,16.38,16.62,15.28,10328971807.69,640043913,2009-03-04 00:00:00,2009-03-04 23:59:59
400,16.49,15.65,16.54,15.58,6261176418.38,393120594,2009-03-05 00:00:00,2009-03-05 23:59:59
401,15.35,15.81,16.0,15.3,5367595745.64,340801704,2009-03-06 00:00:00,2009-03-06 23:59:59
402,16.06,17.06,17.18,16.05,9307934028.86,554317945,2009-03-10 00:00:00,2009-03-10 23:59:59
403,17.4,17.14,17.73,16.86,10832312173.52,625318161,2009-03-11 00:00:00,2009-03-11 23:59:59
404,17.0,16.68,17.22,16.12,7948415880.75,478424306,2009-03-12 00:00:00,2009-03-12 23:59:59
405,17.3,16.9,17.69,16.84,8884220202.25,513598028,2009-03-13 00:00:00,2009-03-13 23:59:59
406,16.91,18.3,18.32,16.85,10957372765.68,620079132,2009-03-16 00:00:00,2009-03-16 23:59:59
407,18.51,20.25,20.74,18.5,21154587950.86,1076175172,2009-03-17 00:00:00,2009-03-17 23:59:59
408,20.9,20.47,22.4,20.21,20234567147.01,946818346,2009-03-18 00:00:00,2009-03-18 23:59:59
409,21.7,24.05,25.03,21.26,29611961312.8,1277434288,2009-03-19 00:00:00,2009-03-19 23:59:59
410,23.99,22.9,24.88,22.9,20848566268.1,878172159,2009-03-20 00:00:00,2009-03-20 23:59:59
411,24.0,25.42,25.7,23.87,23925883701.38,958987649,2009-03-23 00:00:00,2009-03-23 23:59:59
412,26.6,23.36,26.89,23.18,17850719460.35,719218691,2009-03-24 00:00:00,2009-03-24 23:59:59
413,23.27,25.41,25.74,22.02,22367145377.85,926177823,2009-03-25 00:00:00,2009-03-25 23:59:59
414,26.01,25.0,26.4,24.61,15222661453.02,601496926,2009-03-26 00:00:00,2009-03-26 23:59:59
415,25.13,22.63,25.2,22.22,14907383746.3,635981159,2009-03-27 00:00:00,2009-03-27 23:59:59
416,21.9,20.01,21.9,19.95,9887675780.15,475561967,2009-03-30 00:00:00,2009-03-30 23:59:59
417,20.12,20.85,21.33,20.12,11179576653.92,536810339,2009-03-31 00:00:00,2009-03-31 23:59:59
418,20.98,21.07,21.19,20.26,9480912608.87,457439949,2009-04-01 00:00:00,2009-04-01 23:59:59
419,21.99,23.28,23.34,21.77,15918917146.57,706840349,2009-04-02 00:00:00,2009-04-02 23:59:59
420,23.35,22.9,23.82,22.66,14918170886.92,643626567,2009-04-03 00:00:00,2009-04-03 23:59:59
421,23.7,23.27,25.3,23.06,20925268476.82,862159510,2009-04-06 00:00:00,2009-04-06 23:59:59
422,23.4,23.55,24.24,22.15,17540462600.16,758545104,2009-04-07 00:00:00,2009-04-07 23:59:59
423,22.81,24.57,24.82,22.56,20215898990.84,845487983,2009-04-08 00:00:00,2009-04-08 23:59:59
424,25.35,26.89,27.5,25.07,26233717583.59,1003083813,2009-04-09 00:00:00,2009-04-09 23:59:59
425,27.5,26.85,27.59,26.06,15294149032.66,570681423,2009-04-10 00:00:00,2009-04-10 23:59:59
426,26.73,26.7,27.14,26.25,12097063373.67,452528992,2009-04-13 00:00:00,2009-04-13 23:59:59
427,27.02,29.14,29.86,26.9,39254932452.99,1371397331,2009-04-14 00:00:00,2009-04-14 23:59:59
428,28.26,28.07,28.77,27.36,21916304317.48,780732747,2009-04-15 00:00:00,2009-04-15 23:59:59
429,28.7,29.14,29.94,28.37,27233939597.39,934463046,2009-04-16 00:00:00,2009-04-16 23:59:59
430,29.7,28.85,29.76,28.67,15317769726.8,524179871,2009-04-17 00:00:00,2009-04-17 23:59:59
431,28.78,26.16,28.96,25.99,15663348699.06,572683133,2009-04-20 00:00:00,2009-04-20 23:59:59
432,25.7,25.93,26.94,25.05,19701561582.31,759536956,2009-04-21 00:00:00,2009-04-21 23:59:59
433,26.7,27.39,27.48,26.09,19476794067.07,728616676,2009-04-22 00:00:00,2009-04-22 23:59:59
434,27.25,28.26,28.47,27.11,19716479909.7,708185487,2009-04-23 00:00:00,2009-04-23 23:59:59
435,28.26,27.75,28.43,27.54,12851026459.96,458531970,2009-04-24 00:00:00,2009-04-24 23:59:59
436,27.5,27.03,27.74,26.45,10830647873.72,401210205,2009-04-27 00:00:00,2009-04-27 23:59:59
437,26.53,26.1,26.65,25.63,11507281047.85,443281324,2009-04-28 00:00:00,2009-04-28 23:59:59
438,26.31,27.11,27.15,25.75,11425269127.02,432903560,2009-04-29 00:00:00,2009-04-29 23:59:59
439,27.77,27.8,28.22,27.49,11876066429.85,426916458,2009-04-30 00:00:00,2009-04-30 23:59:59
440,28.4,29.28,29.39,28.37,12588183373.04,436330163,2009-05-04 00:00:00,2009-05-04 23:59:59
441,29.68,28.87,29.78,28.78,13169428493.67,449206400,2009-05-05 00:00:00,2009-05-05 23:59:59
442,28.55,29.38,29.64,28.06,12032952421.61,414163695,2009-05-06 00:00:00,2009-05-06 23:59:59
443,30.0,31.15,32.55,30.0,27339182065.08,870999939,2009-05-07 00:00:00,2009-05-07 23:59:59
444,31.41,32.27,32.4,31.3,15369212101.68,481709702,2009-05-08 00:00:00,2009-05-08 23:59:59
445,31.17,33.65,34.5,31.15,24588852691.15,732500521,2009-05-12 00:00:00,2009-05-12 23:59:59
446,34.2,32.2,35.49,31.63,21376894026.44,634737643,2009-05-13 00:00:00,2009-05-13 23:59:59
447,31.5,31.69,32.05,30.34,17751861758.61,567765255,2009-05-14 00:00:00,2009-05-14 23:59:59
448,32.48,32.98,33.08,31.56,19851704868.74,614306381,2009-05-15 00:00:00,2009-05-15 23:59:59
449,32.15,34.15,34.15,31.61,21003723862.86,639027148,2009-05-18 00:00:00,2009-05-18 23:59:59
450,35.05,36.0,36.34,34.74,33140178342.69,928641275,2009-05-19 00:00:00,2009-05-19 23:59:59
451,36.28,40.1,40.19,35.55,37886389005.75,994683555,2009-05-20 00:00:00,2009-05-20 23:59:59
452,39.11,37.45,39.93,37.25,36055470390.78,934859716,2009-05-21 00:00:00,2009-05-21 23:59:59
453,38.01,39.01,39.89,37.63,28051044832.23,719586256,2009-05-22 00:00:00,2009-05-22 23:59:59
454,39.15,39.4,39.87,38.74,14884129763.21,379528335,2009-05-25 00:00:00,2009-05-25 23:59:59
455,39.26,39.54,39.75,37.56,21511003835.21,559492220,2009-05-26 00:00:00,2009-05-26 23:59:59
456,40.5,40.8,41.7,40.06,29458666273.23,717575508,2009-05-27 00:00:00,2009-05-27 23:59:59
457,40.0,41.54,42.13,39.84,27557552799.46,669672028,2009-05-28 00:00:00,2009-05-28 23:59:59
458,42.55,44.13,44.53,42.5,27840820983.59,639667219,2009-05-29 00:00:00,2009-05-29 23:59:59
459,45.9,51.88,51.97,45.9,38558584809.4,784635466,2009-06-01 00:00:00,2009-06-01 23:59:59
460,52.0,53.38,56.9,49.62,64847256816.18,1224076317,2009-06-02 00:00:00,2009-06-02 23:59:59
461,54.0,47.17,55.17,46.66,38793779005.28,761415883,2009-06-03 00:00:00,2009-06-03 23:59:59
462,46.6,49.47,51.42,45.73,47186210554.69,967704581,2009-06-04 00:00:00,2009-06-04 23:59:59
463,51.97,50.75,53.47,47.89,38216350155.36,746951176,2009-06-05 00:00:00,2009-06-05 23:59:59
464,49.4,48.38,50.22,47.31,23590157975.44,486532658,2009-06-08 00:00:00,2009-06-08 23:59:59
465,49.51,49.2,49.9,47.88,21298381940.68,435006758,2009-06-09 00:00:00,2009-06-09 23:59:59
466,51.1,49.31,51.45,48.72,15777151219.87,315532877,2009-06-10 00:00:00,2009-06-10 23:59:59
467,49.8,47.98,50.0,47.23,15054260990.69,312362264,2009-06-11 00:00:00,2009-06-11 23:59:59
468,46.88,43.92,46.88,43.83,14413288734.94,318144494,2009-06-15 00:00:00,2009-06-15 23:59:59
469,43.0,46.06,46.49,42.59,28798473491.34,639637775,2009-06-16 00:00:00,2009-06-16 23:59:59
470,45.5,43.0,46.45,42.71,29220524898.66,660590959,2009-06-17 00:00:00,2009-06-17 23:59:59
471,43.61,42.69,43.99,40.26,30955801557.01,740467476,2009-06-18 00:00:00,2009-06-18 23:59:59
472,43.2,41.1,43.37,40.8,22642198726.25,537632320,2009-06-19 00:00:00,2009-06-19 23:59:59
473,40.47,35.79,40.47,35.45,19547778922.75,502703617,2009-06-22 00:00:00,2009-06-22 23:59:59
474,34.55,37.05,39.02,31.19,58922454728.54,1642621165,2009-06-23 00:00:00,2009-06-23 23:59:59
475,38.5,42.6,42.85,38.05,44442463121.39,1105138010,2009-06-24 00:00:00,2009-06-24 23:59:59
476,43.0,41.35,43.74,40.16,36764250268.75,882181338,2009-06-25 00:00:00,2009-06-25 23:59:59
477,42.9,39.72,43.05,39.55,26540637237.07,640603657,2009-06-26 00:00:00,2009-06-26 23:59:59
478,39.0,39.86,41.18,38.42,29459541648.42,736238560,2009-06-29 00:00:00,2009-06-29 23:59:59
479,40.98,38.08,41.3,37.83,22693603891.38,572007664,2009-06-30 00:00:00,2009-06-30 23:59:59
480,38.53,39.43,39.59,37.9,22794152845.34,589568134,2009-07-01 00:00:00,2009-07-01 23:59:59
481,38.8,37.83,38.8,37.5,12144949602.96,318396204,2009-07-02 00:00:00,2009-07-02 23:59:59
482,37.63,38.54,38.6,36.6,15794233670.18,420277999,2009-07-03 00:00:00,2009-07-03 23:59:59
483,37.53,37.0,38.27,36.86,15035634303.91,401696443,2009-07-06 00:00:00,2009-07-06 23:59:59
484,37.6,37.21,38.22,36.85,18825650849.97,501694889,2009-07-07 00:00:00,2009-07-07 23:59:59
485,36.28,36.33,36.87,35.65,17484272019.46,481503975,2009-07-08 00:00:00,2009-07-08 23:59:59
486,36.4,36.19,36.78,35.9,16409072080.4,450793385,2009-07-09 00:00:00,2009-07-09 23:59:59
487,36.24,34.36,36.3,34.31,13917933900.89,396922570,2009-07-10 00:00:00,2009-07-10 23:59:59
488,33.39,35.9,36.63,32.5,23994987086.52,690578383,2009-07-13 00:00:00,2009-07-13 23:59:59
489,37.3,35.73,38.08,35.7,33585369991.8,902306581,2009-07-14 00:00:00,2009-07-14 23:59:59
490,36.7,37.8,37.8,36.42,19352636106.54,519423348,2009-07-15 00:00:00,2009-07-15 23:59:59
491,38.39,37.37,38.42,37.01,23042176560.08,611334778,2009-07-16 00:00:00,2009-07-16 23:59:59
492,37.6,38.02,38.22,37.12,16862988269.9,447040389,2009-07-17 00:00:00,2009-07-17 23:59:59
493,38.65,39.21,39.97,38.57,16545758639.72,420034700,2009-07-20 00:00:00,2009-07-20 23:59:59
494,39.3,40.43,40.91,38.61,25047928174.05,628257609,2009-07-21 00:00:00,2009-07-21 23:59:59
